task,fold,model,model_group,noise_sigma,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
KIRC_grade_binary,10,liquid_cfc_modality_sequence,liquid_nn,0.05,50,0.58,0.5665584415584416,0.565936337329475,0.5746753246753246
KIRC_grade_binary,10,liquid_cfc_modality_sequence,liquid_nn,0.1,50,0.6,0.5844155844155844,0.5833333333333333,0.5909090909090908
KIRC_grade_binary,10,liquid_cfc_modality_sequence,liquid_nn,0.2,50,0.58,0.5616883116883117,0.5586380832282472,0.6006493506493507
KIRC_grade_binary,10,liquid_cfc_modality_sequence,liquid_nn,0.3,50,0.58,0.5665584415584416,0.565936337329475,0.6038961038961039
KIRC_grade_binary,10,liquid_cfc_modality_sequence,liquid_nn,0.5,50,0.56,0.5535714285714286,0.5535714285714286,0.6412337662337663
KIRC_grade_binary,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,50,0.62,0.6168831168831169,0.6161616161616161,0.6607142857142857
KIRC_grade_binary,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,50,0.58,0.5762987012987013,0.5757575757575757,0.6574675324675325
KIRC_grade_binary,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,50,0.6,0.599025974025974,0.5974235104669887,0.6753246753246753
KIRC_grade_binary,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,50,0.66,0.6574675324675325,0.6565656565656566,0.7061688311688311
KIRC_grade_binary,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,50,0.66,0.6623376623376623,0.6587715776796468,0.7012987012987013
KIRC_grade_binary,10,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,50,0.64,0.6396103896103896,0.6376811594202898,0.672077922077922
PRAD_pathologic_T_stage,1,logistic_elasticnet,linear,0.0,49,0.5306122448979592,0.5201754385964912,0.517757809157039,0.6105263157894737
PRAD_pathologic_T_stage,1,logistic_elasticnet,linear,0.05,49,0.5714285714285714,0.5631578947368421,0.5596919127086007,0.612280701754386
PRAD_pathologic_T_stage,1,logistic_elasticnet,linear,0.1,49,0.5102040816326531,0.493859649122807,0.49310344827586206,0.5982456140350877
PRAD_pathologic_T_stage,1,logistic_elasticnet,linear,0.2,49,0.5918367346938775,0.5798245614035087,0.5775862068965517,0.636842105263158
PRAD_pathologic_T_stage,1,logistic_elasticnet,linear,0.3,49,0.5510204081632653,0.5271929824561403,0.5271929824561403,0.6035087719298246
PRAD_pathologic_T_stage,1,logistic_elasticnet,linear,0.5,49,0.6122448979591837,0.5964912280701754,0.595393307257714,0.6631578947368421
PRAD_pathologic_T_stage,1,random_forest,tree_ensemble,0.0,49,0.673469387755102,0.6271929824561404,0.6287878787878788,0.7315789473684211
PRAD_pathologic_T_stage,1,random_forest,tree_ensemble,0.05,49,0.6530612244897959,0.5815789473684211,0.5654668753260302,0.7473684210526316
PRAD_pathologic_T_stage,1,random_forest,tree_ensemble,0.1,49,0.6326530612244898,0.5263157894736842,0.4346153846153846,0.7631578947368421
PRAD_pathologic_T_stage,1,random_forest,tree_ensemble,0.2,49,0.6122448979591837,0.5,0.379746835443038,0.7859649122807018
PRAD_pathologic_T_stage,1,random_forest,tree_ensemble,0.3,49,0.6122448979591837,0.5,0.379746835443038,0.6842105263157894
PRAD_pathologic_T_stage,1,random_forest,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.7421052631578947
PRAD_pathologic_T_stage,1,extra_trees,tree_ensemble,0.0,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.6964912280701755
PRAD_pathologic_T_stage,1,extra_trees,tree_ensemble,0.05,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.6842105263157895
PRAD_pathologic_T_stage,1,extra_trees,tree_ensemble,0.1,49,0.6122448979591837,0.5675438596491228,0.565967365967366,0.6877192982456141
PRAD_pathologic_T_stage,1,extra_trees,tree_ensemble,0.2,49,0.6326530612244898,0.5359649122807018,0.47248803827751196,0.6929824561403508
PRAD_pathologic_T_stage,1,extra_trees,tree_ensemble,0.3,49,0.6122448979591837,0.5,0.379746835443038,0.6982456140350877
PRAD_pathologic_T_stage,1,extra_trees,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.6807017543859649
PRAD_pathologic_T_stage,1,hist_gradient_boosting,boosting,0.0,49,0.7346938775510204,0.6675438596491228,0.6677099634846113,0.7824561403508772
PRAD_pathologic_T_stage,1,hist_gradient_boosting,boosting,0.05,49,0.673469387755102,0.5982456140350877,0.5811965811965812,0.7350877192982457
PRAD_pathologic_T_stage,1,hist_gradient_boosting,boosting,0.1,49,0.6938775510204082,0.6052631578947368,0.5739130434782609,0.775438596491228
PRAD_pathologic_T_stage,1,hist_gradient_boosting,boosting,0.2,49,0.6530612244897959,0.5719298245614035,0.5435616438356164,0.7508771929824561
PRAD_pathologic_T_stage,1,hist_gradient_boosting,boosting,0.3,49,0.6122448979591837,0.5289473684210526,0.4898630136986301,0.7035087719298246
PRAD_pathologic_T_stage,1,hist_gradient_boosting,boosting,0.5,49,0.6530612244897959,0.5526315789473684,0.48484848484848486,0.6473684210526316
PRAD_pathologic_T_stage,1,mlp_early_fusion,static_nn,0.0,49,0.5306122448979592,0.5298245614035088,0.5234672304439746,0.6280701754385966
PRAD_pathologic_T_stage,1,mlp_early_fusion,static_nn,0.05,49,0.5306122448979592,0.5298245614035088,0.5234672304439746,0.6298245614035087
PRAD_pathologic_T_stage,1,mlp_early_fusion,static_nn,0.1,49,0.5306122448979592,0.5298245614035088,0.5234672304439746,0.6210526315789474
PRAD_pathologic_T_stage,1,mlp_early_fusion,static_nn,0.2,49,0.5306122448979592,0.5298245614035088,0.5234672304439746,0.6333333333333334
PRAD_pathologic_T_stage,1,mlp_early_fusion,static_nn,0.3,49,0.5714285714285714,0.5728070175438597,0.5649048625792812,0.6140350877192983
PRAD_pathologic_T_stage,1,mlp_early_fusion,static_nn,0.5,49,0.6122448979591837,0.6254385964912281,0.609643605870021,0.6736842105263158
PRAD_pathologic_T_stage,1,liquid_cfc_modality_sequence,liquid_nn,0.0,49,0.6326530612244898,0.6614035087719299,0.6325000000000001,0.6964912280701755
PRAD_pathologic_T_stage,1,liquid_cfc_modality_sequence,liquid_nn,0.05,49,0.6122448979591837,0.6350877192982456,0.6115978306216103,0.6824561403508772
PRAD_pathologic_T_stage,1,liquid_cfc_modality_sequence,liquid_nn,0.1,49,0.6122448979591837,0.6254385964912281,0.609643605870021,0.6666666666666667
PRAD_pathologic_T_stage,1,liquid_cfc_modality_sequence,liquid_nn,0.2,49,0.673469387755102,0.6947368421052631,0.6722408026755853,0.7333333333333334
PRAD_pathologic_T_stage,1,liquid_cfc_modality_sequence,liquid_nn,0.3,49,0.5918367346938775,0.6087719298245614,0.5903010033444815,0.6421052631578947
PRAD_pathologic_T_stage,1,liquid_cfc_modality_sequence,liquid_nn,0.5,49,0.5714285714285714,0.5824561403508772,0.5685534591194968,0.6824561403508772
PRAD_pathologic_T_stage,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,49,0.6122448979591837,0.6157894736842104,0.6063424947145877,0.7052631578947368
PRAD_pathologic_T_stage,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,49,0.6122448979591837,0.6157894736842104,0.6063424947145877,0.6982456140350878
PRAD_pathologic_T_stage,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,49,0.6326530612244898,0.6324561403508772,0.625,0.7017543859649124
PRAD_pathologic_T_stage,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,49,0.5918367346938775,0.5991228070175438,0.5875420875420876,0.6929824561403509
PRAD_pathologic_T_stage,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,49,0.6122448979591837,0.5964912280701754,0.595393307257714,0.6719298245614035
PRAD_pathologic_T_stage,1,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,49,0.5918367346938775,0.5894736842105264,0.5833333333333334,0.6754385964912282
PRAD_pathologic_T_stage,2,logistic_elasticnet,linear,0.0,49,0.7346938775510204,0.7157894736842105,0.717766947275144,0.7964912280701755
PRAD_pathologic_T_stage,2,logistic_elasticnet,linear,0.05,49,0.7346938775510204,0.7157894736842105,0.717766947275144,0.7912280701754386
PRAD_pathologic_T_stage,2,logistic_elasticnet,linear,0.1,49,0.7346938775510204,0.7157894736842105,0.717766947275144,0.8017543859649123
PRAD_pathologic_T_stage,2,logistic_elasticnet,linear,0.2,49,0.7142857142857143,0.6894736842105263,0.692652329749104,0.7894736842105263
PRAD_pathologic_T_stage,2,logistic_elasticnet,linear,0.3,49,0.7346938775510204,0.7157894736842105,0.717766947275144,0.7842105263157895
PRAD_pathologic_T_stage,2,logistic_elasticnet,linear,0.5,49,0.7551020408163265,0.7421052631578948,0.7421052631578948,0.8087719298245615
PRAD_pathologic_T_stage,2,random_forest,tree_ensemble,0.0,49,0.7551020408163265,0.7131578947368421,0.7215909090909092,0.7982456140350878
PRAD_pathologic_T_stage,2,random_forest,tree_ensemble,0.05,49,0.6938775510204082,0.6245614035087719,0.6165884194053208,0.7824561403508772
PRAD_pathologic_T_stage,2,random_forest,tree_ensemble,0.1,49,0.673469387755102,0.5789473684210527,0.5311004784688995,0.7982456140350878
PRAD_pathologic_T_stage,2,random_forest,tree_ensemble,0.2,49,0.6122448979591837,0.5,0.379746835443038,0.7982456140350876
PRAD_pathologic_T_stage,2,random_forest,tree_ensemble,0.3,49,0.6122448979591837,0.5,0.379746835443038,0.7701754385964913
PRAD_pathologic_T_stage,2,random_forest,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.8087719298245614
PRAD_pathologic_T_stage,2,extra_trees,tree_ensemble,0.0,49,0.7346938775510204,0.6964912280701754,0.7030303030303031,0.8122807017543859
PRAD_pathologic_T_stage,2,extra_trees,tree_ensemble,0.05,49,0.7142857142857143,0.6605263157894736,0.6637254901960784,0.8192982456140351
PRAD_pathologic_T_stage,2,extra_trees,tree_ensemble,0.1,49,0.7346938775510204,0.6771929824561403,0.6816591704147926,0.8280701754385965
PRAD_pathologic_T_stage,2,extra_trees,tree_ensemble,0.2,49,0.6938775510204082,0.6149122807017544,0.5972602739726027,0.8280701754385965
PRAD_pathologic_T_stage,2,extra_trees,tree_ensemble,0.3,49,0.6326530612244898,0.5263157894736842,0.4346153846153846,0.7964912280701755
PRAD_pathologic_T_stage,2,extra_trees,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.7894736842105263
PRAD_pathologic_T_stage,2,hist_gradient_boosting,boosting,0.0,49,0.7346938775510204,0.6868421052631579,0.693307655272027,0.7578947368421053
PRAD_pathologic_T_stage,2,hist_gradient_boosting,boosting,0.05,49,0.673469387755102,0.6368421052631579,0.6397058823529411,0.7614035087719299
PRAD_pathologic_T_stage,2,hist_gradient_boosting,boosting,0.1,49,0.6530612244897959,0.5912280701754387,0.5837081459270365,0.7526315789473684
PRAD_pathologic_T_stage,2,hist_gradient_boosting,boosting,0.2,49,0.7346938775510204,0.6771929824561403,0.6816591704147926,0.768421052631579
PRAD_pathologic_T_stage,2,hist_gradient_boosting,boosting,0.3,49,0.673469387755102,0.5982456140350877,0.5811965811965812,0.6842105263157895
PRAD_pathologic_T_stage,2,hist_gradient_boosting,boosting,0.5,49,0.6938775510204082,0.6149122807017544,0.5972602739726027,0.7842105263157895
PRAD_pathologic_T_stage,2,mlp_early_fusion,static_nn,0.0,49,0.6938775510204082,0.6824561403508771,0.6805736636245111,0.8210526315789474
PRAD_pathologic_T_stage,2,mlp_early_fusion,static_nn,0.05,49,0.7142857142857143,0.6991228070175439,0.6991228070175439,0.8210526315789474
PRAD_pathologic_T_stage,2,mlp_early_fusion,static_nn,0.1,49,0.7346938775510204,0.7254385964912281,0.7231638418079096,0.8192982456140351
PRAD_pathologic_T_stage,2,mlp_early_fusion,static_nn,0.2,49,0.673469387755102,0.6657894736842105,0.6620689655172414,0.7964912280701755
PRAD_pathologic_T_stage,2,mlp_early_fusion,static_nn,0.3,49,0.7551020408163265,0.7517543859649123,0.746551724137931,0.8175438596491228
PRAD_pathologic_T_stage,2,mlp_early_fusion,static_nn,0.5,49,0.7346938775510204,0.7447368421052631,0.7306553911205074,0.8350877192982457
PRAD_pathologic_T_stage,2,liquid_cfc_modality_sequence,liquid_nn,0.0,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.7982456140350878
PRAD_pathologic_T_stage,2,liquid_cfc_modality_sequence,liquid_nn,0.05,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.7842105263157895
PRAD_pathologic_T_stage,2,liquid_cfc_modality_sequence,liquid_nn,0.1,49,0.673469387755102,0.6464912280701754,0.6487455197132617,0.7964912280701754
PRAD_pathologic_T_stage,2,liquid_cfc_modality_sequence,liquid_nn,0.2,49,0.6938775510204082,0.6728070175438596,0.6743464776251662,0.7684210526315789
PRAD_pathologic_T_stage,2,liquid_cfc_modality_sequence,liquid_nn,0.3,49,0.673469387755102,0.6464912280701754,0.6487455197132617,0.775438596491228
PRAD_pathologic_T_stage,2,liquid_cfc_modality_sequence,liquid_nn,0.5,49,0.6530612244897959,0.6298245614035087,0.6309260079751884,0.7298245614035088
PRAD_pathologic_T_stage,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,49,0.7142857142857143,0.6798245614035088,0.6847426470588236,0.8140350877192983
PRAD_pathologic_T_stage,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,49,0.7142857142857143,0.6798245614035088,0.6847426470588236,0.8052631578947369
PRAD_pathologic_T_stage,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,49,0.6938775510204082,0.6631578947368422,0.6666666666666666,0.8087719298245615
PRAD_pathologic_T_stage,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,49,0.7551020408163265,0.7228070175438597,0.7297794117647058,0.7929824561403509
PRAD_pathologic_T_stage,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.8105263157894737
PRAD_pathologic_T_stage,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.7842105263157896
PRAD_pathologic_T_stage,3,logistic_elasticnet,linear,0.0,49,0.6530612244897959,0.6587719298245613,0.6477801268498943,0.7263157894736842
PRAD_pathologic_T_stage,3,logistic_elasticnet,linear,0.05,49,0.6326530612244898,0.6324561403508772,0.625,0.724561403508772
PRAD_pathologic_T_stage,3,logistic_elasticnet,linear,0.1,49,0.6326530612244898,0.6324561403508772,0.625,0.7228070175438597
PRAD_pathologic_T_stage,3,logistic_elasticnet,linear,0.2,49,0.6326530612244898,0.6421052631578947,0.6287878787878788,0.736842105263158
PRAD_pathologic_T_stage,3,logistic_elasticnet,linear,0.3,49,0.673469387755102,0.6850877192982456,0.67003367003367,0.7052631578947368
PRAD_pathologic_T_stage,3,logistic_elasticnet,linear,0.5,49,0.6326530612244898,0.6324561403508772,0.625,0.7350877192982456
PRAD_pathologic_T_stage,3,random_forest,tree_ensemble,0.0,49,0.673469387755102,0.6271929824561404,0.6287878787878788,0.6859649122807018
PRAD_pathologic_T_stage,3,random_forest,tree_ensemble,0.05,49,0.6530612244897959,0.5912280701754387,0.5837081459270365,0.6701754385964912
PRAD_pathologic_T_stage,3,random_forest,tree_ensemble,0.1,49,0.6326530612244898,0.5456140350877193,0.5033783783783784,0.6982456140350878
PRAD_pathologic_T_stage,3,random_forest,tree_ensemble,0.2,49,0.6122448979591837,0.5,0.379746835443038,0.6456140350877193
PRAD_pathologic_T_stage,3,random_forest,tree_ensemble,0.3,49,0.6122448979591837,0.5,0.379746835443038,0.7035087719298245
PRAD_pathologic_T_stage,3,random_forest,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.6719298245614035
PRAD_pathologic_T_stage,3,extra_trees,tree_ensemble,0.0,49,0.6122448979591837,0.5675438596491228,0.565967365967366,0.7035087719298245
PRAD_pathologic_T_stage,3,extra_trees,tree_ensemble,0.05,49,0.6122448979591837,0.5675438596491228,0.565967365967366,0.7017543859649122
PRAD_pathologic_T_stage,3,extra_trees,tree_ensemble,0.1,49,0.6530612244897959,0.5912280701754387,0.5837081459270365,0.7
PRAD_pathologic_T_stage,3,extra_trees,tree_ensemble,0.2,49,0.6530612244897959,0.5912280701754387,0.5837081459270365,0.7280701754385965
PRAD_pathologic_T_stage,3,extra_trees,tree_ensemble,0.3,49,0.6326530612244898,0.5359649122807018,0.47248803827751196,0.712280701754386
PRAD_pathologic_T_stage,3,extra_trees,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.7175438596491228
PRAD_pathologic_T_stage,3,hist_gradient_boosting,boosting,0.0,49,0.6530612244897959,0.6201754385964913,0.6222222222222222,0.5947368421052631
PRAD_pathologic_T_stage,3,hist_gradient_boosting,boosting,0.05,49,0.6326530612244898,0.593859649122807,0.5946691176470589,0.5824561403508772
PRAD_pathologic_T_stage,3,hist_gradient_boosting,boosting,0.1,49,0.6326530612244898,0.5649122807017544,0.55,0.5771929824561404
PRAD_pathologic_T_stage,3,hist_gradient_boosting,boosting,0.2,49,0.673469387755102,0.6175438596491228,0.615686274509804,0.5947368421052631
PRAD_pathologic_T_stage,3,hist_gradient_boosting,boosting,0.3,49,0.6326530612244898,0.5456140350877193,0.5033783783783784,0.5280701754385965
PRAD_pathologic_T_stage,3,hist_gradient_boosting,boosting,0.5,49,0.6326530612244898,0.5263157894736842,0.4346153846153846,0.4859649122807017
PRAD_pathologic_T_stage,3,mlp_early_fusion,static_nn,0.0,49,0.7551020408163265,0.7710526315789473,0.7525252525252526,0.7508771929824561
PRAD_pathologic_T_stage,3,mlp_early_fusion,static_nn,0.05,49,0.7551020408163265,0.7710526315789473,0.7525252525252526,0.743859649122807
PRAD_pathologic_T_stage,3,mlp_early_fusion,static_nn,0.1,49,0.7142857142857143,0.7280701754385965,0.7112794612794613,0.7456140350877192
PRAD_pathologic_T_stage,3,mlp_early_fusion,static_nn,0.2,49,0.7142857142857143,0.7280701754385965,0.7112794612794613,0.7421052631578947
PRAD_pathologic_T_stage,3,mlp_early_fusion,static_nn,0.3,49,0.7142857142857143,0.7280701754385965,0.7112794612794613,0.7385964912280701
PRAD_pathologic_T_stage,3,mlp_early_fusion,static_nn,0.5,49,0.7551020408163265,0.7807017543859649,0.754180602006689,0.7403508771929824
PRAD_pathologic_T_stage,3,liquid_cfc_modality_sequence,liquid_nn,0.0,49,0.673469387755102,0.656140350877193,0.656140350877193,0.7087719298245614
PRAD_pathologic_T_stage,3,liquid_cfc_modality_sequence,liquid_nn,0.05,49,0.6326530612244898,0.6228070175438596,0.6198275862068966,0.7087719298245614
PRAD_pathologic_T_stage,3,liquid_cfc_modality_sequence,liquid_nn,0.1,49,0.6326530612244898,0.6324561403508772,0.625,0.6947368421052632
PRAD_pathologic_T_stage,3,liquid_cfc_modality_sequence,liquid_nn,0.2,49,0.6122448979591837,0.606140350877193,0.6016260162601625,0.668421052631579
PRAD_pathologic_T_stage,3,liquid_cfc_modality_sequence,liquid_nn,0.3,49,0.6938775510204082,0.7017543859649122,0.6892177589852009,0.7421052631578947
PRAD_pathologic_T_stage,3,liquid_cfc_modality_sequence,liquid_nn,0.5,49,0.5918367346938775,0.5605263157894737,0.5609318996415771,0.656140350877193
PRAD_pathologic_T_stage,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,49,0.6530612244897959,0.6394736842105263,0.6379834854411126,0.6842105263157895
PRAD_pathologic_T_stage,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,49,0.6530612244897959,0.6394736842105263,0.6379834854411126,0.6807017543859649
PRAD_pathologic_T_stage,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,49,0.6530612244897959,0.6394736842105263,0.6379834854411126,0.6789473684210526
PRAD_pathologic_T_stage,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,49,0.6122448979591837,0.5964912280701754,0.595393307257714,0.6614035087719299
PRAD_pathologic_T_stage,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,49,0.6530612244897959,0.6105263157894737,0.6116550116550117,0.7298245614035087
PRAD_pathologic_T_stage,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,49,0.6326530612244898,0.593859649122807,0.5946691176470589,0.6350877192982456
PRAD_pathologic_T_stage,4,logistic_elasticnet,linear,0.0,49,0.6938775510204082,0.7114035087719298,0.6918238993710691,0.7842105263157895
PRAD_pathologic_T_stage,4,logistic_elasticnet,linear,0.05,49,0.7142857142857143,0.737719298245614,0.7132107023411371,0.7736842105263158
PRAD_pathologic_T_stage,4,logistic_elasticnet,linear,0.1,49,0.6938775510204082,0.7114035087719298,0.6918238993710691,0.7947368421052632
PRAD_pathologic_T_stage,4,logistic_elasticnet,linear,0.2,49,0.6530612244897959,0.6780701754385965,0.6524822695035462,0.7929824561403509
PRAD_pathologic_T_stage,4,logistic_elasticnet,linear,0.3,49,0.7142857142857143,0.737719298245614,0.7132107023411371,0.8157894736842105
PRAD_pathologic_T_stage,4,logistic_elasticnet,linear,0.5,49,0.6530612244897959,0.6587719298245613,0.6477801268498943,0.7982456140350876
PRAD_pathologic_T_stage,4,random_forest,tree_ensemble,0.0,49,0.8163265306122449,0.7921052631578948,0.8,0.880701754385965
PRAD_pathologic_T_stage,4,random_forest,tree_ensemble,0.05,49,0.7551020408163265,0.7035087719298245,0.7117647058823529,0.8859649122807018
PRAD_pathologic_T_stage,4,random_forest,tree_ensemble,0.1,49,0.673469387755102,0.5982456140350877,0.5811965811965812,0.9017543859649123
PRAD_pathologic_T_stage,4,random_forest,tree_ensemble,0.2,49,0.6122448979591837,0.5,0.379746835443038,0.8578947368421053
PRAD_pathologic_T_stage,4,random_forest,tree_ensemble,0.3,49,0.6122448979591837,0.5,0.379746835443038,0.9035087719298246
PRAD_pathologic_T_stage,4,random_forest,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.8122807017543859
PRAD_pathologic_T_stage,4,extra_trees,tree_ensemble,0.0,49,0.8775510204081632,0.8710526315789473,0.8710526315789473,0.9017543859649123
PRAD_pathologic_T_stage,4,extra_trees,tree_ensemble,0.05,49,0.8571428571428571,0.8447368421052632,0.8480283562250776,0.9035087719298246
PRAD_pathologic_T_stage,4,extra_trees,tree_ensemble,0.1,49,0.8367346938775511,0.8184210526315789,0.8243727598566308,0.9052631578947369
PRAD_pathologic_T_stage,4,extra_trees,tree_ensemble,0.2,49,0.6938775510204082,0.6245614035087719,0.6165884194053208,0.9017543859649123
PRAD_pathologic_T_stage,4,extra_trees,tree_ensemble,0.3,49,0.6530612244897959,0.5622807017543859,0.5171014492753623,0.9035087719298246
PRAD_pathologic_T_stage,4,extra_trees,tree_ensemble,0.5,49,0.6122448979591837,0.5,0.379746835443038,0.9035087719298246
PRAD_pathologic_T_stage,4,hist_gradient_boosting,boosting,0.0,49,0.7755102040816326,0.7684210526315789,0.7657540199913082,0.8842105263157894
PRAD_pathologic_T_stage,4,hist_gradient_boosting,boosting,0.05,49,0.7755102040816326,0.7298245614035088,0.7404910929224844,0.8666666666666667
PRAD_pathologic_T_stage,4,hist_gradient_boosting,boosting,0.1,49,0.7959183673469388,0.756140350877193,0.7679924242424243,0.8578947368421053
PRAD_pathologic_T_stage,4,hist_gradient_boosting,boosting,0.2,49,0.7142857142857143,0.6412280701754386,0.6335470085470085,0.7982456140350878
PRAD_pathologic_T_stage,4,hist_gradient_boosting,boosting,0.3,49,0.6938775510204082,0.6342105263157894,0.6326836581709145,0.7754385964912281
PRAD_pathologic_T_stage,4,hist_gradient_boosting,boosting,0.5,49,0.673469387755102,0.5885964912280701,0.5585585585585585,0.7649122807017543
PRAD_pathologic_T_stage,4,mlp_early_fusion,static_nn,0.0,49,0.7755102040816326,0.7973684210526315,0.7740041928721174,0.8736842105263157
PRAD_pathologic_T_stage,4,mlp_early_fusion,static_nn,0.05,49,0.7755102040816326,0.7973684210526315,0.7740041928721174,0.8719298245614034
PRAD_pathologic_T_stage,4,mlp_early_fusion,static_nn,0.1,49,0.7755102040816326,0.7973684210526315,0.7740041928721174,0.8789473684210526
PRAD_pathologic_T_stage,4,mlp_early_fusion,static_nn,0.2,49,0.7755102040816326,0.7973684210526315,0.7740041928721174,0.8614035087719297
PRAD_pathologic_T_stage,4,mlp_early_fusion,static_nn,0.3,49,0.7959183673469388,0.8140350877192982,0.7937710437710437,0.8771929824561403
PRAD_pathologic_T_stage,4,mlp_early_fusion,static_nn,0.5,49,0.7959183673469388,0.8043859649122806,0.7916666666666666,0.8982456140350877
PRAD_pathologic_T_stage,4,liquid_cfc_modality_sequence,liquid_nn,0.0,49,0.8163265306122449,0.8210526315789474,0.8112965340179717,0.8596491228070176
PRAD_pathologic_T_stage,4,liquid_cfc_modality_sequence,liquid_nn,0.05,49,0.8163265306122449,0.8210526315789474,0.8112965340179717,0.8614035087719298
PRAD_pathologic_T_stage,4,liquid_cfc_modality_sequence,liquid_nn,0.1,49,0.8163265306122449,0.8210526315789474,0.8112965340179717,0.8684210526315789
PRAD_pathologic_T_stage,4,liquid_cfc_modality_sequence,liquid_nn,0.2,49,0.7959183673469388,0.8043859649122806,0.7916666666666666,0.8631578947368421
PRAD_pathologic_T_stage,4,liquid_cfc_modality_sequence,liquid_nn,0.3,49,0.8163265306122449,0.8307017543859649,0.8135306553911205,0.8614035087719297
PRAD_pathologic_T_stage,4,liquid_cfc_modality_sequence,liquid_nn,0.5,49,0.7959183673469388,0.8043859649122806,0.7916666666666666,0.8894736842105263
PRAD_pathologic_T_stage,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,49,0.7551020408163265,0.7614035087719297,0.75,0.8578947368421053
PRAD_pathologic_T_stage,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,49,0.7551020408163265,0.7614035087719297,0.75,0.856140350877193
PRAD_pathologic_T_stage,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,49,0.7346938775510204,0.7447368421052631,0.7306553911205074,0.8561403508771931
PRAD_pathologic_T_stage,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,49,0.7755102040816326,0.787719298245614,0.772093023255814,0.8438596491228071
PRAD_pathologic_T_stage,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,49,0.7551020408163265,0.7710526315789473,0.7525252525252526,0.8596491228070177
PRAD_pathologic_T_stage,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,49,0.7346938775510204,0.7350877192982456,0.727428326914848,0.8070175438596492
PRAD_pathologic_T_stage,5,logistic_elasticnet,linear,0.0,49,0.5714285714285714,0.5631578947368421,0.5596919127086007,0.6368421052631579
PRAD_pathologic_T_stage,5,logistic_elasticnet,linear,0.05,49,0.5714285714285714,0.5631578947368421,0.5596919127086007,0.6350877192982457
PRAD_pathologic_T_stage,5,logistic_elasticnet,linear,0.1,49,0.5714285714285714,0.5631578947368421,0.5596919127086007,0.6456140350877193
PRAD_pathologic_T_stage,5,logistic_elasticnet,linear,0.2,49,0.5510204081632653,0.5368421052631579,0.5353448275862069,0.6403508771929824
PRAD_pathologic_T_stage,5,logistic_elasticnet,linear,0.3,49,0.6326530612244898,0.6131578947368421,0.6131578947368421,0.656140350877193
PRAD_pathologic_T_stage,5,logistic_elasticnet,linear,0.5,49,0.5510204081632653,0.5368421052631579,0.5353448275862069,0.6438596491228069
PRAD_pathologic_T_stage,5,random_forest,tree_ensemble,0.0,49,0.7142857142857143,0.6605263157894736,0.6637254901960784,0.7157894736842105
PRAD_pathologic_T_stage,5,random_forest,tree_ensemble,0.05,49,0.6938775510204082,0.6245614035087719,0.6165884194053208,0.6824561403508772
